,pairwise_pearson,predicted_score,sentence1,sentence2
1172,0.8446851401500415,4.61169108748436,"From the start, however, the United States' declared goal was not just to topple Saddam but to stabilize Iraq and install a friendly government.",But the United States' ultimate goal was not just to topple Mr. Hussein but to stabilize the country and install a friendly government.
1173,0.7508955133908752,4.377254843711853,Selenski descended down the wall and used the mattress to climb over razor wire.,"Selenski used the mattress to scale a 10-foot razor wire, Fischi said."
1174,0.8210921353595929,4.552773982286453,"Common side effects include nasal congestion, runny nose, sore throat and cough, the FDA said.","The most common side effects after getting the nasal spray were nasal congestion, runny nose, sore throat and cough."
1175,0.7186005697004562,4.296497851610184,"Announcing the selection, Kmart CEO Julian Day said Grey will help the retailer ""find creative ways to communicate the unique strengths of Kmart to the new America consumer.""","Together, we will find creative ways to communicate the unique strengths of Kmart to the 'new America' consumer."""
1176,0.9386553177971875,4.846636652946472,Supermarket chains facing a possible grocery clerk strike this week accused union leaders Monday of breaking off contract talks prematurely over the weekend.,Supermarket chains are accusing union leaders of breaking off contract talks prematurely over the weekend as grocery clerks gear up for a possible strike.
1177,0.7474680728595106,4.368727654218674,INTEL TODAY disclosed details of its next-generation XScale processor for mobile phones and handheld devices here in San Jose.,"Intel on Wednesday unveiled its next-generation processor for cell phones, PDAs, and other wireless devices."
1178,0.8766237293289071,4.691796898841858,The 6th U.S. Circuit Court of Appeals on Wednesday ruled that an Ohio law banning a controversial late-term abortion method passes constitutional muster and the state can enforce it.,"An Ohio law that bans a controversial late-term abortion procedure is constitutionally acceptable and the state can enforce it, a federal appeals court ruled yesterday."
1179,0.3722208044311701,3.4305906295776367,"The Nasdaq composite index advanced 20.59, or 1.3 percent, to 1,616.50, after gaining 5.7 percent last week.","The technology-laced Nasdaq Composite Index <.IXIC> climbed 19.11 points, or 1.2 percent, to 1,615.02."
1180,0.7539347096966682,4.385078847408295,"We're going to do everything in our power to get money back to ratepayers as quickly as possible, Kennedy said.","There's very strong interest in getting money back to the ratepayers as quickly as possible, Commissioner Susan Kennedy said."
1181,0.5625806518777172,3.9066970348358154,The company said it would cut the wholesale price of most top-line CDs to $9.09 from $12.02.,The company also said it would cut wholesale prices on cassettes and change the suggested retail price to $8.98.
1182,0.7621051163889963,4.405197501182556,Shares of Allergan fell 14 cents to close at $78.12 on the New York Stock Exchange (news - web sites).,Shares of Allergan were up 14 cents at $78.40 in late trading on the New York Stock Exchange.
1183,0.8990414647655126,4.747643768787384,"The upcoming second-quarter earnings season will be particularly important in offering investors guidance, they say.",They say second-quarter earnings reports will be key in giving investors that guidance.
1184,0.803107470019669,4.5074886083602905,"That took the benchmark 10-year note US10YT=RR down 9/32, its yield rising to 3.37 percent from 3.34 percent late on Thursday.","That saw the benchmark 10-year note US10YT=RR slip 5/32 in price, taking its yield to 3.36 percent from 3.34 percent late on Thursday."
1185,0.6293142884643107,4.073284566402435,The bank's shares fell 45 cents in trading yesterday to $91.51 per share.,"Shares of M&T, which is based in Buffalo, fell 41 cents, to $91.51."
1186,0.8758314798509568,4.689484536647797,"In the latest violence, insurgents threw a bomb at a U.S. convoy in northern Baghdad, killing one soldier.","Early Monday, insurgents threw a homemade bomb at a U.S. convoy in northern Baghdad, killing an American soldier."
1187,0.6336355370348838,4.084112048149109,"Consumer groups are against the changes, saying they hurt individuality in markets.","Consumer groups oppose the changes, saying they would concentrate too many outlets in too few media empires."
1188,0.9278307924347229,4.819650053977966,"Every Thursday, a grains management committee meets in the Commission's agriculture directorate to decide the outcome of a weekly export tender.",A grains management committee normally meets each Thursday in the Commission's agriculture unit -- another target of Wednesday's raids -- to decide the outcome of a weekly export tender.
1189,0.818426877633526,4.545442461967468,"Colin Powell, the Secretary of State, said contacts with Iran would not stop.",Secretary of State Colin Powell said yesterday that contacts with Iran would continue.
1190,0.801705875322856,4.504315257072449,"Stout previously worked for General Electric subsidiary GE Capital Service Inc., where he was vice president and chief technology and information officer.","Stout comes to Sprint from GE Capital, where he served as chief technology and information officer."
1191,0.5134449641012335,3.7834031879901886,"Scrimshaw, Supervisor, Best Minister and Ten Most Wanted are expected to complete the Belmont field.","Best Minister, Scrimshaw, and Ten Most Wanted all had workouts on Monday morning."
1192,0.9002728414859595,4.750685840845108,"Former South African Archbishop Desmond Tutu said Sunday he did not see what ""all the fuss"" was over appointing a gay bishop, but urged homosexual clergy to remain celibate.","South Africa's Nobel laureate Archbishop Desmond Tutu says he does not understand all the fuss about appointing a gay bishop, but he has urged homosexual clergy to remain celibate."
1193,0.786067858610223,4.464840292930603,"In September, Hewlett-Packard signed a development and marketing deal with the company.",Four months later it signed a joint marketing agreement with Hewlett-Packard Co.
1194,0.6505509188213554,4.126447886228561,Consumers would still have to get a descrambling security card from their cable operator to plug into the set.,"To watch pay television, consumers would insert into the set a security card provided by their cable service."
1195,0.9249593256884036,4.812312424182892,"On Friday, the Concorde started up around sunrise and seemed to launch itself straight out of the rising sun.","Yesterday, the Concorde seemed to launch itself straight out of the rising sun."
1196,0.4852932869013813,3.712824285030365,A Stage 1 episode is declared when ozone levels reach 0.20 parts per million.,The federal standard for ozone is 0.12 parts per million.
1197,0.6924737899036564,4.231170415878296,"While waiting for a bomb squad to arrive, the bomb exploded, killing Wells.",The bomb exploded while authorities waited for a bomb squad to arrive.
1198,0.7644695716377159,4.411320388317108,"It seems to me ... we're just dealing with bragging rights here, who wins and who loses, said Gammerman, who heard the case without a jury.","Leaving aside attorney fees, we're dealing with bragging rights of who wins and who loses, said Gammerman."
1199,0.949909217504101,4.8747313022613525,"The American women, who are defending champions, will play in Philadelphia on Sept. 25 and conclude group competition in Columbus on Sept. 28.","The U.S. women, who are defending champions, will play on Sept. 25 in Philadelphia and conclude group competition on Sept. 28 in Columbus, Ohio."
1200,0.8031477189716499,4.507896304130554,"Its maker, MedImmune Inc., based in Gaithersburg, made 4 million to 5 million doses this year.","MedImmune Vaccines, the maker of FluMist, made between 4 million and 5 million doses this year."
1201,0.3513101358286354,3.37845541536808,Kaichen appeared Wednesday in federal court on two bank robbery charges.,"She appeared in federal court Wednesday, but did not enter a plea."
1202,0.7038199680308624,4.259414523839951,"An incremental step reported by researchers at the University of California, San Francisco, is the latest in a decade-long effort.","The incremental step, reported by researchers at UC San Francisco, is the latest in a decade-long effort to infect mice with the virus."
1203,0.7871805350389824,4.467946887016296,"Bush turned out a statement yesterday thanking the commission for its work, and said, ""Our journey into space will go on.""","Mr. Bush did not discuss this when he issued a brief statement yesterday thanking the commission for its work, and saying, ""Our journey into space will go on."""
1204,0.8398051684279579,4.599437415599823,"The governor is going to Jackson, where 13 of the state's 16 fatalities were reported.","The governor is going to Jackson, where 13 people were killed."
1205,0.18850413215644068,2.9713845252990723,"The broader Standard & Poor's 500 Index rose 3.42 points, or 0.34 percent, to 1,007.84.","The technology-laced Nasdaq Composite Index .IXIC was down 1.55 points, or 0.09 percent, at 1,744.91."
1206,0.8650151692980903,4.662538468837738,Crews worked to install a new culvert and prepare the highway so motorists could use the eastbound lanes for travel as storm clouds threatened to dump more rain.,Crews worked to install a new culvert and repave the highway so motorists could use the eastbound lanes for travel.
1207,0.956855751374682,4.892141819000244,"Buoyed by some of the advice imparted by Nicklaus, Howell shot an 8-under 64 for a one-stroke lead over Kenny Perry.","Buoyed by advice imparted by Nicklaus, Howell shot an 8-under 64 on Thursday to enter today's round with a one-stroke lead over Kenny Perry."
1208,0.27915827918992087,3.19787859916687,Net revenue rose to $3.99 billion from $3.85 billion during the same quarter last year.,That is up from $1.14 billion during the same quarter last year.
1209,0.6127000692333435,4.0318962931633,"These men ""are entitled to respect for their private lives,"" Kennedy said.",The petitioners are entitled to respect for their private lives.
1210,0.733173893018346,4.332922846078873,"The mock explosion, the first event in the drill, occurred in a car in industrial south Seattle.","The mock explosion of a radioactive ""dirty bomb,"" the first event in the weeklong drill, occurred on several acres in the south Seattle industrial area."
1211,0.7628234465078905,4.407154619693756,"The commission dropped charges that Patton improperly appointed Conner to the Kentucky Lottery Board and that he improperly appointed Conner's then-husband, Seth, to the Agriculture Development Board.","Patton also appointed Conner to the Kentucky Lottery Board and appointed Seth Conner to the Agriculture Development Board, the commission says."
1212,0.565297863969841,3.913537859916687,Aiken's study appears in the Sept. 24 issue of the Journal of the American Medical Association.,The findings appear in Wednesday's Journal of the American Medical Association.
1213,0.8727657674594114,4.681885242462158,"A Merrill Lynch spokesman said ""we are pleased with the judge's decision.""","We are very pleased with the judge's decision, Merrill said yesterday."
1214,0.9648622973962399,4.912159442901611,"Trans fats are created when hydrogen is added to vegetable oil, solidifying it and increasing the shelf life of certain food products.","Trans fats are created when vegetable oil has been partially hydrogenated, solidifying it and increasing the shelf life of certain products."
1215,0.9887034181079122,4.971645772457123,But skeptics are concerned about the ease with which vendors can use these hardware-based security features to set digital rights management policies.,But skeptics are concerned about the ease at which these hardware-based security features could be used to set digital rights management policies by vendors.
1216,0.638199997270605,4.095554500818253,"Crohn's disease causes inflammation of the intestine and symptoms include diarrhea, pain, weight loss and tiredness.","Symptoms include chronic diarrhoea, abdominal pain, weight loss and extreme tiredness."
1217,0.6889861692779866,4.2225393652915955,"Authorities identified the tipster as Richard Powell, who is imprisoned for killing his landlady in 1982.",Powell is serving time in a different case -- killing his landlady in 1982.
1218,0.9516388907875777,4.87910121679306,Netanyahu set to call early vote,Israel's Netanyahu set to call early vote
1219,0.4581579628002138,3.642939180135727,"Annan, UN chief call on Security Council to act on Syria","Russia, China veto UN Security Council resolution on Syria"
1220,0.9390740331692304,4.8475803434848785,Green Lantern to be reintroduced as gay by DC Comics,Green Lantern to be relaunched as gay superhero
1221,0.4767733110699559,3.692145198583603,Military plane crashes in south France: authorities,"Military plane crashes in southeastern Turkey, 1 dead"
1222,0.3479250616934467,3.3704154193401337,Saudi gas truck blast kills at least 22,Nigeria church blast kills at least 12
1223,0.934692700269967,4.836748838424683,Coty launches $10 billion bid for rival Avon,Coty bids $10 billion for Avon
1224,0.7110352508052808,4.277622252702713,Greece votes in crucial election,Greece looks set for repeat election
1225,0.2829172679745414,3.207034021615982,Iran warns Moscow nuclear talks could stall,Iranians “confess” to nuclear scientist murders
1226,0.8708806177777038,4.677228927612305,Mohamed Morsi sworn in as Eygptian president,Mohamed Morsi sworn in as Egypt's President
1227,0.5094593663981741,3.7736494839191437,1 person killed in sectarian clashes in Lebanon,Nine killed in Syrian-linked clashes in Lebanon
1228,0.634428259283465,4.0859270095825195,IAF strike Gaza terror hubs,IAF strikes Gaza terror cell; 1 dead
1229,0.5903045295472857,3.975742608308792,US senators penalize Pakistan for jailing doctor who aided CIA,US decries Pakistan doctor's fate
1230,0.17279986615024745,2.9320503771305084,Syrian envoy to Cyprus defects to Qatar,Syria deploys more troops despite peace deal
1231,0.7531831833111196,4.382798820734024,Dali painting stolen from gallery,Salvador Dali painting snatched from New York gallery
1232,0.8675571122654394,4.668627679347992,"Annan urges end to Syria violence, minister defects",Annan urges end to Syrian violence
1233,0.40624631146606494,3.5158661007881165,Colorado shooting suspect was in therapy,Lawyers: Colo. shooting suspect is mentally ill
1234,0.29780401856483596,3.245169073343277,Suicide bomber kills 4 near NATO's Afghan HQ,Suicide bomber kills 23 at Afghan wedding
1235,0.815445169859951,4.538702666759491,"PM in Tehran, asks NAM to take clear stand on Syria","Manmohan in Tehran, asks NAM to take a stand on Syria"
1236,0.1305140577998815,2.8263457119464874,Senators can return to playoffs with victory,Messi scores 4 to send Guardiola off with victory
1237,0.705327444364976,4.26383301615715,South Africa train crash kills at least 19,South Africa train crash kills 26
1238,0.45498919583661723,3.63628551363945,Civilians Bear Brunt of Afghan Attacks,Taliban launch coordinated Afghan attacks
1239,0.7165215232879218,4.2913708090782166,"Russia, China veto UN resolution on Syria endorsing","Russia, China veto U.N. draft backing Arab plan for Syria (Reuters)"
1240,0.1231502743824934,2.807720620185137,Syrians trade blame over blasts,Israel braces for Arab protests
1241,0.7878349432954489,4.469244182109833,Israeli Leader Puts Off Evicting Settlers From Hebron House,Israeli army orders settlers out of Hebron house
1242,0.1901891367485583,2.9749468713998795,Government promises action on Heathrow queues,Finance minister promises no new taxes
1243,0.46496001314370605,3.662111759185791,Egyptian president moves into Mubarak's old office,Egypt's President-Elect Morsi Starts to Form Government
1244,0.3236307675684674,3.309141844511032,Japan falls silent to mark 311 tragedy,Japan thanks Taiwan for quake aid
1245,0.6114321433987278,4.0283650159835815,Syrian troops kill 35 in Damascus suburb,Activists: Syrian troops kill dozens near Damascus
1246,0.655719850286889,4.139470160007477,Suspicious object found in Tel Aviv not explosive device,Police treat suspicious object at Tel Aviv bus station
1247,0.6807484650919553,4.201891869306564,At least 15 killed in Nigeria church attack,At least 12 killed in Nigeria church bombing
1248,0.574627051269073,3.9363957941532135,US drone strike kills 8 militants,US drone strike kills four in NWA: officials
1249,0.6755167985327252,4.188285320997238,Obama endorses same-sex marriage,Obama's delicate dance on same-sex marriage
1250,0.9116236646515874,4.778997898101807,Jordan Opens First Tent Camp for Syrian Refugees,Jordan Opens First Refugee Camp for Syrians
1251,0.8198171150332254,4.549515098333359,Eurozone backs Greek bailout,Eurozone agrees Greece bail-out
1252,0.8873945684917535,4.718481600284576,Two blasts hit Syria capital,Two blasts rock Syrian capital
1253,0.6548818400492847,4.136431068181992,Barack Obama's personal evolution on same-sex marriage,Obama backs same-sex marriage
1254,0.5087861882115341,3.771618604660034,Police disperse protest in east Sudan - witnesses,Police disperse east China chemical plant protesters
1255,0.28646128217571887,3.21608766913414,2 pro-Palestinian activists arrested at B-G Airport,Dozens of 'flytilla' activists protest at Paris airport
1256,0.2605045958992369,3.151460886001587,Spanish jobless rate soars past 25 per cent,"US jobless rate seen rising, offering Obama no relief"
1257,0.4778851868072657,3.6938777565956116,Israeli PM makes case on Iran to US voters,Israel blames Iran for attacks on its diplomats
1258,0.7458097474415832,4.3645815551280975,Music Industry Pays Tribute to Whitney Houston,Music industry mourns Whitney Houston
1259,0.3700146130396986,3.4250731766223907,Five dead in Pakistan suicide blast,Over 120 dead in Pakistan factory blaze
1260,0.6865839480423056,4.216487109661102,"At CPAC, Mitt Romney Stresses Conservative Credentials",CPAC 2012: Mitt Romney Struggles to Connect with Conservative Base
1261,0.619983442333389,4.0499454736709595,Glorious triple-gold night for Britain,Britain savors golden night on track
1262,0.4425687598704976,3.6066579818725586,Toulouse siege: Police surround flat of 'Islamic warrior' suspected of being serial killer,Toulouse shooting: France was on the highest level of security of security alert
1263,0.29946979209244096,3.2486944645643234,"Wigan 3-2 Wolves: Match report, pictures & video highlights","Arsenal 0-0 Chelsea: Match report, pictures & video highlights"
1264,0.11673553195673128,2.791808992624283,UK spends £3m on foreign prisons,US spends $50m on carp invasion
1265,0.7958726911471063,4.489604830741882,Lance Armstrong drops fight against doping charges,Lance Armstrong calls it quits in fight against doping charges
1266,0.7170669102178844,4.2926666140556335,Prince Philip hospitalised in London,"Britain's Prince Philip hospitalised, to miss jubilee"
1267,0.8589226645328741,4.6473002433776855,'Desperate Housewives' Actress Kathryn Joosten Dies,'Housewives' actress Kathryn Joosten dies at 72
1268,0.6634416550083136,4.1585880517959595,Gaza rockets lands in Ashkelon Coast area; none hurt,Rocket fired from Gaza damages home in Sderot; none hurt
1269,0.7609946307496573,4.4024670124053955,Egypt's Coptic Pope Shenuda III dies,Egypt prepares to bury Coptic Pope Shenuda III
1270,0.8897146846173034,4.723929464817047,EU Set for New Sanctions on Iran,EU plans major new sanctions against Iran
1271,0.5737127400512363,3.93425852060318,Assad meets with Red Cross officials in Syria,Assad makes Red Cross pledge
1272,0.5837764220113081,3.9596334099769592,Manchester United slashes price for US IPO,Manchester United Reveal Share Price Details
1273,0.673939125008886,4.184847325086594,Soggy solstice: Stonehenge gets soaking,Summer solstice celebrated at Stonehenge despite rain
1274,0.7968238723833668,4.492024928331375,ICC lawyer detained in Libya on security concerns,ICC lawyer held in Libya faces 45-day detention
1275,0.5768865603640715,3.942388594150543,"Freight train derails, catches fire in Columbus, Ohio","Freight train derailment, explosion prompts evacuation"
1276,0.41391471475754693,3.534904345870018,China yuan weakens to 6.3282 against USD Monday,China's yuan weakens against USD for third day
1277,0.5664136563849269,3.9159411191940308,Breivik complains of 'ridicule',Breivik: Jail term 'ridiculous'
1278,0.6825417056256552,4.2063406109809875,Romney rocked by secret video,Romney taped at secret donor talk
1279,0.7101034554736457,4.27527129650116,Eurozone agrees to lend Spain up to $125 billion,Eurozone to lend Spain up to 100 bil. euros
1280,0.9519939501849233,4.879897981882095,South Korean economic growth falls to 3-year low,S. Korean economic growth falls to near 3-year low
1281,0.9413362757300575,4.853363186120987,"Russia, China Veto UN Resolution on Syria","Russia, China veto UN resolution on Syria killings"
1282,0.4909840321045091,3.7267617136240005,Juror: Sandusky appeared to accept his fate,Jerry Sandusky convicted of child sexual abuse
1283,0.16759905616720838,2.918895147740841,"Romney leads rivals, not Obama, in fundraising",Romney: I left all management of Bain in 1999
1284,0.36697744100582086,3.4174340218305588,9/11 defendants ignore judge at Guantanamo hearing,Sept. 11 defendants enrage families at hearing
1285,0.6508431708438472,4.127068072557449,Egyptians vote to pick president for first time,Egyptians wait for key presidential vote results
1286,0.5668395642102444,3.9170408248901367,Sly Stallone's Sone Sage Found Dead in LA,Sylvester Stallone's Son Found Dead At Home
1287,0.9091872025058663,4.77282240986824,"Clinton: US, Europe must do more against tyrants","Clinton: US, Europe Must Work to Defeat Tyrants"
1288,0.732751008799363,4.331762939691544,"Romney, Obama clash on tax, economy in first debate",Obama and Romney take stage for first debate
1289,0.6692265183755803,4.173239171504974,Roadside bomb kills 10 Afghan civilians: police,Roadside bomb kills 5 Afghan policemen
1290,0.7758322583664512,4.43959504365921,Remarks by the President at the White House Science Fair,The Presidential Planner - The White House Science Fair
1291,0.8356072759270248,4.589104950428009,Malawi confirms president's death,Malawi confirms President Mutharika's death
1292,0.5451309402846019,3.8632334768772125,Venezuela's Chavez in Cuba for 3rd anti-cancer treatment,Venezuelan leader returning to Cuba for treatment
1293,-0.0617645653831425,2.345619313418865,Residents near Gaza instructed to stay near shelter,Best’s great day brings West Indies cheer
1294,0.5007617006603473,3.752008080482483,Syria in ceasefire observers call,Syrian ceasefire brings uneasy calm
1295,0.13028674820416644,2.8257005661726,"Spurs get revenge on Lakers, lead West","Abduct Israelis to free prisoners, Gaza leaders say"
1296,0.6464930167251602,4.116250723600388,China's CPI growth slows to 1.8 pct in July,China's industrial output growth slows to 9.2 pct in July
1297,0.5016827093517844,3.7547844648361206,"Gaza militants fire 40 rockets into Israel, 3 hurt: police",Gazans fire four rockets into Israel; no injuries
1298,0.815499573856929,4.538728594779968,Iraq Releases Suspected Hezbollah Operative Wanted By U.S.,Iraq Said to Release Hezbollah Operative
1299,0.621808504840134,4.0546272695064545,Suicide bomber hits funeral in Iraq,Suicide bomber strikes in Syria
1300,0.7328185975619604,4.332377463579178,7 detained for 'house sister' scandal,"China detains 7 for ""house sister"" scandal"
1301,0.7600263085251336,4.400117844343185,China Yuan Strengthens to 6.168 against USD Monday,China yuan strengthens to 6.1696 against USD Thursday
1302,0.5445265392619764,3.861203044652939,Texas residents seek healing at church after deadly blast,Residents return to Texas blast site
1303,0.9387705736602535,4.846939295530319,Shinzo Abe Selected as Japan’s Prime Minister,Shinzo Abe is Japan's prime minister
1304,0.6128458813345244,4.032113999128342,2 dead in Bangladesh clashes over Jamaat leader’s execution,Bangladesh Islamist leader executed
1305,0.960588578559737,4.9014729261398315,"De Blasio sworn in as New York mayor, succeeding Bloomberg","Bill De Blasio sworn in as New York mayor, succeeding Michael Bloomberg"
1306,0.4590519260858208,3.6474166810512543,China to resume US investment talks,China and Taiwan hold historic talks
1307,0.692391463916434,4.230850785970688,'Around 100 dead or injured' after China earthquake,Hundreds dead or injured in China quake
1308,0.8129498948103443,4.532604515552521,Nelson Mandela taken to hospital,Nelson Mandela released from hospital
1309,0.7158863625979057,4.289828836917877,Cardinals enter Vatican for historic vote,Cardinals enter Sistine Chapel to elect pope
1310,0.1854477947115446,2.9637978971004486,AU leaders meet for Africa Day,Egypt Youth Leader Detained for Four Days
1311,0.6163543442895064,4.04085248708725,"Today in History, April 23","Today in History, Jan. 21"
1312,0.32120933717426897,3.3027252554893494,UK alert on Syrian chemical arms,West raises stakes over Syria chemical claims
1313,0.42887965832169195,3.572116643190384,"Israelis, Palestinians convene over prisoner swap",Israeli lawmakers call for internal probe into case of Prisoner X
1314,0.7557752066330315,4.389175921678543,Moderate earthquake jolts NW Pakistan,Moderate earthquake hits southern Pakistan
1315,0.6090600589986781,4.022621810436249,32 die in Bangladesh protest,1 Killed in Bangladesh Protest
1316,0.10623566079307001,2.765386439859867,Thai police use tear gas against protesters,Brazil leader breaks silence about protests
1317,0.6730219491730028,4.182160496711731,Calif man pleads not guilty in girl kidnap case,Calif. man pleads not guilty in terrorism case
1318,0.5984267992628421,3.9957833290100098,Motorists killed after Japanese tunnel collapses,Cars trapped in tunnel collapse outside Tokyo
1319,0.24911363769331618,3.1229740753769875,Chinese shares close lower on Wednesday,Chinese students attacked in France
1320,0.9270863144838024,4.8177289962768555,"Red grapes and blueberries boost immune system, scientists say","Red grapes, blueberries boost human immunity"
1321,0.13987319251383587,2.849641963839531,2 police killed in eastern Afghan explosion,At least 28 people die in Chinese coal mine explosion
1322,0.31339738305488085,3.2835789024829865,"The Note's Must-Reads for Monday, November 25, 2013","The Note's Must-Reads for Tuesday, October 8, 2013"
1323,0.12297104708723933,2.807510457932949,Lebanon businesses strike in protest at political impasse,Tunisia president says confident can overcome political crisis
1324,0.7849922476868849,4.462407827377319,Indian police round up all five suspects in Mumbai rape case,Mumbai police arrest fifth suspect in gang-rape case
1325,0.03702530540275592,2.5925293564796448,Security tightens for Thatcher funeral,Security agencies worry about new terrorist threats in Kenya
1326,0.9653529828300478,4.913380295038223,Google invests $200 million in Texas wind farm,Google invests 200 million USD in Texas wind farm project
1327,0.2893234454913277,3.2233501970767975,China strives to avoid economic traps,Insurance is key to fostering economic growth
1328,0.8303750954786846,4.575985074043274,Demolition work begins on Don Valley Stadium,Demolition work to begin at stadium
1329,0.5926175223936165,3.9814728498458862,US confirms al-Qaeda leader has been captured,US captures al-Qaeda leader but fails in Somalia attack
1330,0.9450636485742427,4.862670749425888,London Marathon observes silence for Boston bomb victims,London Marathon observes silence for Boston victims
1331,0.8581537883149557,4.645398259162903,"Messi nets 300th, 301st goals in Barcelona win",Football: Messi hits 300th Barcelona goal in comeback win
1332,0.3361096419433158,3.3402688056230545,Ukrainian Prime Minister Azarov and entire government resign,Ukrainian officials barred from Canada as protests continue
1333,0.7576957925097734,4.39437136054039,Two NATO soldiers killed in Afghanistan,NATO soldier killed in Afghan attack
1334,0.47628799923544723,3.6907225847244263,"The Note's Must-Reads for Friday, December 6, 2013","The Note's Must-Reads for Friday, July 12, 2013"
1335,0.8775578396097573,4.693565368652344,Deaths confirmed after helicopter crashes into Scottish pub,Scottish police say at least one dead after helicopter crashes into pub
1336,0.5936102222019161,3.984125256538391,North Korea Nuclear Test Sparks Worry,North Korea nuclear test
1337,0.6503245168346022,4.126036316156387,Stocks close 0.39% higher,Stocks close 2.47% higher
1338,0.9102343623087896,4.775431901216507,Afghan legislators approve new election law,Afghan president approves new election law
1339,0.3236852416868895,3.3094075322151184,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release
1340,0.5347159000280887,3.836662173271179,Hospital: 61 killed in Venezuela prison riot,Dozens reported killed in Venezuela prison riot
1341,0.1992768925183825,2.9976821690797806,Clashes erupt as Islamists push back in Egypt,Coptic priest shot dead in Egypt attack
1342,0.5828969840057945,3.957456946372986,Queen pays tribute to Nelson Mandela,US presidents pay tribute to Mandela
1343,0.7260315187313007,4.314979165792465,Iran says it captures drone; U.S. denies losing one,Iran says it has seized U.S. drone; U.S. says it's not true
1344,0.3391504298715061,3.347850739955902,No radiation leak at Iran's nuclear plant,US Congress may throw wrench into Iran nuclear deal
1345,0.7028847032517853,4.257203936576843,Bangladesh Islamist execution upheld,Bangladesh executes opposition leader
1346,0.6887189891058578,4.2217326164245605,Iran leader Rouhani says nuclear deal with U.S. possible within ¿three months¿,Iran President Hassan Rouhani wants nuclear deal in months
1347,0.5507148664304947,3.876221776008606,Singapore stocks end up 0.11 pct,Singapore stocks close 0.54 pct higher
1348,0.5370790183316076,3.8426440954208374,2 Pussy Riot Members Reunited in Krasnoyarsk,Freed Pussy Riot pair stir up anti-Putin protests
1349,0.6684687246652469,4.170950949192047,Israel launches airstrike in Gaza,Israel launches air strikes near Damascus
1350,0.6200397066845511,4.050351083278656,Floods leave six dead in Philippines,Heavy rains leave 18 dead in Philippines
1351,0.4114352814766758,3.5287752747535706,Iran Moderate Wins Presidency by a Large Margin,Iran threatens to trigger oil price war
1352,0.9058177801430125,4.764477014541626,New World Trade Centre tallest building in US,One World Trade Center Named Tallest US Building
1353,0.7665527240961405,4.41657692193985,Fashion designer Lilly Pulitzer dies,"Designer, Socialite Lilly Pulitzer Dies at 81"
1354,0.7184240235619193,4.296091794967651,New Japan govt hints at joining Pacific trade pact: Report,"Japan, US hold talks linked to regional trade pact"
1355,0.941138453887753,4.852944314479828,"Websites battle nasty comments, anonymity",Websites fight nasty comments by taking away anonymity
1356,0.12990304912745662,2.824638932943344,Turkish police mass near Istanbul park protest area,British police deny protecting sex abuser Savile
1357,0.798810831823358,4.49694037437439,Guatemala arrests software guru John McAfee,"Held in Guatemala, software guru McAfee fights deportation"
1358,0.8530125416222266,4.632545709609985,Biden calls for trust in US-China relations,Biden calls for trust in building ‘new relationship’ with China
1359,0.21475663688704916,3.0369719117879868,4 dead after boat capsizes off Florida coast,8 dead after heavy rains on island of St Vincent
1360,0.8365583481701604,4.591382145881653,Cannes thief 'steals $53m of jewels' in armed heist at hotel,"Robber steals $53 million worth of jewels in Cannes, police say"
1361,0.5350480929517965,3.8382020592689514,Nelson Mandela undergoes surgery,‘Nelson Mandela is recovering’
1362,0.6989892210880737,4.247218370437622,"US Military Aircraft Hit in S. Sudan, 4 Wounded",US military aircraft shot at during evacuation mission in South Sudan
1363,0.8343827929205948,4.585852175951004,Kenya Supreme Court upholds election result,Kenya SC upholds election result
1364,0.5201356219990295,3.800421506166458,Death toll in Colorado floods rises to four,Thousands told to evacuate in Colorado flooding
1365,0.6196987728112486,4.049834907054901,"Nicaragua, Venezuela offer asylum to Snowden",Bolivia's Morales says he would grant asylum to Snowden if asked
1366,-0.0005593011594488689,2.4989959015510976,"5 killed, 50 injured in Pakistan blast","3 killed, 138 injured in Boston blasts: media"
1367,0.6818351424293416,4.204741418361664,At least 38 Morsi supporters die in clashes,Dozens of Morsi supporters killed in Egypt clashes
1368,0.8353627208713681,4.588414132595062,Chinese shares close lower on Wednesday,China stocks close lower on Friday
1369,0.8491652203261916,4.622918963432312,Miss New York Crowned Miss America 2013,Miss New York is crowned Miss America
1370,0.4769872516034422,3.692069798707962,"Four killed, scores wounded in clashes across Egypt",Egypt violence: Student killed in clashes at Cairo’s Islamic university
1371,0.05753858672475542,2.643731301650405,China detains city workers after fruit seller dies,Napthine takes the reins after Baillieu's leadership crumbles
1372,0.08174937343229158,2.70416047424078,US Senator McCain meets opposition leaders in Ukraine,SFG meeting reviews situation in Mali
1373,0.6711502264862479,4.1778866946697235,"One dead in Philadelphia building collapse, others pulled from rubble",Six confirmed dead after Philadelphia building collapse
1374,0.9712394516284708,4.928007572889328,Matt Smith quits BBC‚Äôs Doctor Who,Matt Smith quits BBC's Doctor Who
1375,0.3080014541255773,3.2700082659721375,Rescuers scour debris after India buildings collapse,Select images from Bangladesh building collapse
1376,0.7622451331992108,4.405308961868286,19 hurt in New Orleans shooting,Police: 19 hurt in NOLA Mother's Day shooting
